"gene_id"	"gene_symbol"	"length"	"gc"
"ENSG00000197332"	"CTC-499B15.5"	3495	0.416022889842632
"ENSG00000197343"	"ZNF655"	8401	0.426258778716819
"ENSG00000197345"	"MRPL21"	2825	0.488495575221239
"ENSG00000197355"	"UAP1L1"	5267	0.622365673058667
"ENSG00000197358"	"BNIP3P"	1585	0.425236593059937
"ENSG00000197360"	"ZNF98"	3291	0.404132482528107
"ENSG00000197361"	"FBXL22"	3614	0.592971776425014
"ENSG00000197362"	"ZNF786"	3273	0.485181790406355
"ENSG00000197363"	"ZNF517"	5308	0.611718161266014
"ENSG00000197372"	"ZNF675"	6785	0.447457627118644
"ENSG00000197375"	"SLC22A5"	12788	0.482014388489209
"ENSG00000197376"	"RP11-722P11.8"	2209	0.501131733816206
"ENSG00000197380"	"DACT3"	5466	0.530369557263081
"ENSG00000197381"	"ADARB1"	10049	0.519056622549507
"ENSG00000197385"	"ZNF860"	3379	0.402189997040545
"ENSG00000197386"	"HTT"	19796	0.509395837542938
"ENSG00000197403"	"OR6N1"	2728	0.414222873900293
"ENSG00000197405"	"C5AR1"	2964	0.520242914979757
"ENSG00000197406"	"DIO3"	2102	0.607992388201713
"ENSG00000197408"	"CYP2B6"	3733	0.503884275381731
"ENSG00000197409"	"HIST1H3D"	411	0.62287104622871
"ENSG00000197410"	"DCHS2"	16658	0.425621323088006
"ENSG00000197415"	"VEPH1"	6543	0.381323551887513
"ENSG00000197417"	"SHPK"	3775	0.539072847682119
"ENSG00000197421"	"AC008132.10"	2743	0.461903025884069
"ENSG00000197428"	"OR51D1"	3623	0.469224399668783
"ENSG00000197429"	"IPP"	3708	0.392394822006472
"ENSG00000197430"	"OPALIN"	3874	0.434434692823955
"ENSG00000197437"	"OR13G1"	2568	0.374221183800623
"ENSG00000197442"	"MAP3K5"	5263	0.424472734182025
"ENSG00000197444"	"OGDHL"	5726	0.551344743276284
"ENSG00000197448"	"GSTK1"	4214	0.502847650688182
"ENSG00000197451"	"HNRNPAB"	2118	0.544853635505194
"ENSG00000197454"	"OR2L5"	2429	0.376286537669823
"ENSG00000197457"	"STMN3"	3029	0.55992076592935
"ENSG00000197461"	"PDGFA"	4151	0.633582269332691
"ENSG00000197465"	"GYPE"	2007	0.34678624813154
"ENSG00000197467"	"COL13A1"	5888	0.56742527173913
"ENSG00000197471"	"SPN"	7382	0.522351666215118
"ENSG00000197472"	"ZNF695"	3756	0.471512247071353
"ENSG00000197479"	"PCDHB11"	4170	0.485611510791367
"ENSG00000197483"	"ZNF628"	3566	0.708356702187325
"ENSG00000197496"	"SLC2A10"	4838	0.507441091360066
"ENSG00000197497"	"ZNF665"	7601	0.530061833969215
"ENSG00000197498"	"RPF2"	3922	0.409739928607853
"ENSG00000197503"	"RP11-615I16.2"	1710	0.412865497076023
"ENSG00000197506"	"SLC28A3"	5138	0.436551187232386
"ENSG00000197520"	"FAM177B"	2603	0.399154821359969
"ENSG00000197530"	"MIB2"	8767	0.666362495722596
"ENSG00000197532"	"OR6Y1"	5128	0.358619344773791
"ENSG00000197535"	"MYO5A"	12988	0.421619956883277
"ENSG00000197536"	"AC116366.4"	9728	0.518400493421053
"ENSG00000197548"	"ATG7"	8833	0.486244763953357
"ENSG00000197549"	"PRAMEL"	3039	0.486673247778875
"ENSG00000197550"	"RP11-460N11.2"	3275	0.357251908396947
"ENSG00000197555"	"SIPA1L1"	12412	0.455043506284241
"ENSG00000197557"	"TTC30A"	5744	0.388405292479109
"ENSG00000197558"	"SSPO"	21126	0.650004733503739
"ENSG00000197561"	"ELANE"	1028	0.668287937743191
"ENSG00000197562"	"RAB40C"	4182	0.651841224294596
"ENSG00000197563"	"PIGN"	19003	0.410882492238068
"ENSG00000197565"	"COL4A6"	9282	0.387524240465417
"ENSG00000197566"	"ZNF624"	5093	0.403887688984881
"ENSG00000197568"	"HHLA3"	1222	0.495090016366612
"ENSG00000197575"	"RP11-249M12.1"	408	0.5
"ENSG00000197576"	"HOXA4"	1728	0.578125
"ENSG00000197579"	"TOPORS"	4131	0.487049140643912
"ENSG00000197580"	"BCO2"	6750	0.400888888888889
"ENSG00000197582"	"RP11-142G7.1"	606	0.636963696369637
"ENSG00000197584"	"KCNMB2"	3542	0.391304347826087
"ENSG00000197586"	"ENTPD6"	6673	0.575303461711374
"ENSG00000197587"	"DMBX1"	2896	0.585290055248619
"ENSG00000197588"	"KLKP1"	1912	0.464435146443515
"ENSG00000197594"	"ENPP1"	9959	0.409679686715534
"ENSG00000197599"	"CCDC154"	2726	0.632428466617755
"ENSG00000197601"	"FAR1"	7503	0.334399573503932
"ENSG00000197603"	"C5orf42"	15146	0.407104185923676
"ENSG00000197608"	"ZNF841"	4287	0.442733846512713
"ENSG00000197614"	"MFAP5"	3889	0.439958858318334
"ENSG00000197616"	"MYH6"	7281	0.546765554182118
"ENSG00000197619"	"ZNF615"	4898	0.381584320130666
"ENSG00000197620"	"CXorf40A"	5126	0.530042918454936
"ENSG00000197622"	"CDC42SE1"	4184	0.442399617590822
"ENSG00000197629"	"MPEG1"	4418	0.469669533725668
"ENSG00000197632"	"SERPINB2"	2741	0.422108719445458
"ENSG00000197635"	"DPP4"	4678	0.444634459170586
"ENSG00000197641"	"SERPINB13"	4535	0.382138919514884
"ENSG00000197646"	"PDCD1LG2"	2432	0.416940789473684
"ENSG00000197647"	"ZNF433"	3079	0.458590451445274
"ENSG00000197651"	"CCER1"	3244	0.394266337854501
"ENSG00000197653"	"DNAH10"	16720	0.491028708133971
"ENSG00000197674"	"OR51C1P"	1444	0.385041551246537
"ENSG00000197683"	"KRTAP26-1"	1192	0.476510067114094
"ENSG00000197692"	"RP11-796A5.2"	502	0.388446215139442
"ENSG00000197694"	"SPTAN1"	16305	0.523765716038025
"ENSG00000197696"	"NMB"	1022	0.568493150684932
"ENSG00000197702"	"PARVA"	12471	0.450404939459546
"ENSG00000197705"	"KLHL14"	4951	0.455665522116744
"ENSG00000197712"	"FAM114A1"	4871	0.461301580784233
"ENSG00000197713"	"RPE"	3523	0.378938404768663
"ENSG00000197714"	"ZNF460"	4005	0.446192259675406
"ENSG00000197724"	"PHF2"	5392	0.554710682492582
"ENSG00000197728"	"RPS26"	2053	0.454456892352655
"ENSG00000197744"	"CTB-161M19.3"	327	0.519877675840979
"ENSG00000197746"	"PSAP"	3189	0.502038256506742
"ENSG00000197747"	"S100A10"	1012	0.536561264822134
"ENSG00000197748"	"CFAP43"	7184	0.395740534521158
"ENSG00000197753"	"LHFPL5"	7533	0.452143900172574
"ENSG00000197756"	"RPL37A"	6205	0.430298146655923
"ENSG00000197757"	"HOXC6"	3458	0.523134759976865
"ENSG00000197763"	"TXNRD3"	3017	0.471992045077892
"ENSG00000197766"	"CFD"	1212	0.652640264026403
"ENSG00000197768"	"C9orf173"	1611	0.641837368094351
"ENSG00000197769"	"MAP1LC3C"	1207	0.500414250207125
"ENSG00000197771"	"MCMBP"	6000	0.437166666666667
"ENSG00000197774"	"EME2"	7306	0.643580618669587
"ENSG00000197776"	"KLHDC1"	3004	0.358521970705726
"ENSG00000197779"	"ZNF81"	8443	0.418926921710293
"ENSG00000197780"	"TAF13"	1401	0.48750892219843
"ENSG00000197782"	"ZNF780A"	7972	0.406798795785248
"ENSG00000197785"	"ATAD3A"	3344	0.657894736842105
"ENSG00000197790"	"OR52M1"	954	0.514675052410902
"ENSG00000197798"	"FAM118B"	3534	0.412846632710809
"ENSG00000197808"	"ZNF461"	4778	0.425282544997907
"ENSG00000197813"	"CTC-301O7.4"	707	0.578500707213578
"ENSG00000197815"	"RP1-253P7.4"	1815	0.511845730027548
"ENSG00000197816"	"CCDC180"	14382	0.49443749130858
"ENSG00000197818"	"SLC9A8"	6946	0.543190325367118
"ENSG00000197822"	"OCLN"	6761	0.406596657299216
"ENSG00000197826"	"C4orf22"	4478	0.379410451094238
"ENSG00000197837"	"HIST4H4"	2578	0.511636927851047
"ENSG00000197841"	"ZNF181"	6266	0.40743696137887
"ENSG00000197847"	"AP003068.22"	3983	0.603314084860658
"ENSG00000197849"	"OR8G1"	5055	0.369337289812067
"ENSG00000197852"	"FAM212B"	6393	0.353824495541999
"ENSG00000197857"	"ZNF44"	6061	0.436396634218776
"ENSG00000197858"	"GPAA1"	3268	0.638310893512852
"ENSG00000197859"	"ADAMTSL2"	4677	0.647209749839641
"ENSG00000197860"	"SGTB"	5727	0.453989872533613
"ENSG00000197863"	"ZNF790"	3854	0.447846393357551
"ENSG00000197872"	"FAM49A"	5448	0.500183553597651
"ENSG00000197879"	"MYO1C"	7806	0.621957468613887
"ENSG00000197880"	"MDS2"	2142	0.528478057889823
"ENSG00000197882"	"OR7E13P"	910	0.468131868131868
"ENSG00000197885"	"NKIRAS1"	3473	0.576158940397351
"ENSG00000197887"	"OR1S2"	980	0.451020408163265
"ENSG00000197889"	"MEIG1"	1464	0.435109289617486
"ENSG00000197891"	"SLC22A12"	3380	0.626627218934911
"ENSG00000197892"	"KIF13B"	11113	0.414919463691172
"ENSG00000197894"	"ADH5"	4866	0.430743937525688
"ENSG00000197903"	"HIST1H2BK"	381	0.611548556430446
"ENSG00000197905"	"TEAD4"	2275	0.632527472527473
"ENSG00000197912"	"SPG7"	36008	0.533548100422128
"ENSG00000197915"	"HRNR"	9629	0.51022951500675
"ENSG00000197919"	"IFNA1"	878	0.445330296127563
"ENSG00000197921"	"HES5"	1324	0.693353474320242
"ENSG00000197927"	"AC093724.1"	1231	0.373679935012185
"ENSG00000197928"	"ZNF677"	9348	0.386820710312366
"ENSG00000197930"	"ERO1A"	7549	0.409590674261492
"ENSG00000197933"	"ZNF823"	2459	0.538836925579504
"ENSG00000197934"	"AP001597.1"	3713	0.389173175329922
"ENSG00000197935"	"ZNF311"	3176	0.433564231738035
"ENSG00000197937"	"ZNF347"	9131	0.402694118935494
"ENSG00000197943"	"PLCG2"	13375	0.476336448598131
"ENSG00000197948"	"FCHSD1"	6072	0.534420289855073
"ENSG00000197951"	"ZNF71"	6170	0.53095623987034
"ENSG00000197953"	"AADACL2"	5071	0.346677183987379
"ENSG00000197956"	"S100A6"	971	0.560247167868177
"ENSG00000197958"	"RPL12"	2453	0.498980839788015
"ENSG00000197959"	"DNM3"	11329	0.386883220054727
"ENSG00000197961"	"ZNF121"	7251	0.446283271272928
"ENSG00000197965"	"MPZL1"	7069	0.444617343330033
"ENSG00000197969"	"VPS13A"	20100	0.35955223880597
"ENSG00000197971"	"MBP"	18615	0.487617512758528
"ENSG00000197976"	"AKAP17A"	4070	0.614987714987715
"ENSG00000197977"	"ELOVL2"	3988	0.469408224674022
"ENSG00000197978"	"GOLGA6L9"	6576	0.449665450121654
"ENSG00000197980"	"LEKR1"	5602	0.385576579792931
"ENSG00000197982"	"C1orf122"	2231	0.641416405199462
"ENSG00000197984"	"OR51A8P"	1038	0.450867052023121
"ENSG00000197989"	"SNHG12"	4266	0.507266760431317
"ENSG00000197990"	"RP5-1193P9.1"	1534	0.409387222946545
"ENSG00000197991"	"RP11-310K10.1"	6347	0.326926106822121
"ENSG00000197992"	"CLEC9A"	2857	0.385369268463423
"ENSG00000197993"	"KEL"	3660	0.462295081967213
"ENSG00000198000"	"NOL8"	8056	0.396474677259186
"ENSG00000198001"	"IRAK4"	5629	0.42902824658021
"ENSG00000198010"	"DLGAP2"	15159	0.498383798403589
"ENSG00000198015"	"MRPL42"	16394	0.384652921800659
"ENSG00000198018"	"ENTPD7"	8655	0.406701328711727
"ENSG00000198019"	"FCGR1B"	4234	0.443788379782711
"ENSG00000198021"	"SPANXA1"	691	0.503617945007236
"ENSG00000198026"	"ZNF335"	7545	0.545659377070908
"ENSG00000198028"	"ZNF560"	2997	0.44678011344678
"ENSG00000198034"	"RPS4X"	2930	0.509556313993174
"ENSG00000198039"	"ZNF273"	8652	0.456079519186315
"ENSG00000198040"	"ZNF84"	9520	0.401575630252101
"ENSG00000198042"	"MAK16"	4416	0.403532608695652
"ENSG00000198046"	"ZNF667"	8810	0.4683314415437
"ENSG00000198049"	"AVPR1B"	5062	0.526866851047017
"ENSG00000198053"	"SIRPA"	5068	0.563338595106551
"ENSG00000198055"	"GRK6"	4357	0.625200826256599
"ENSG00000198056"	"PRIM1"	2855	0.477758318739054
"ENSG00000198060"	"5-Mar"	4628	0.389369057908384
"ENSG00000198062"	"POTEH"	2293	0.465765372873964
"ENSG00000198064"	"RP11-347C12.1"	5202	0.435409457900807
"ENSG00000198075"	"SULT1C4"	3830	0.418798955613577
"ENSG00000198077"	"CYP2A7"	2583	0.536585365853659
"ENSG00000198081"	"ZBTB14"	4144	0.591698841698842
"ENSG00000198087"	"CD2AP"	6751	0.357132276699748
"ENSG00000198088"	"NUP62CL"	1867	0.467059453668988
"ENSG00000198089"	"SFI1"	12176	0.539668199737188
"ENSG00000198092"	"TMPRSS11F"	2077	0.302359171882523
"ENSG00000198093"	"ZNF649"	4354	0.452687184198438
"ENSG00000198099"	"ADH4"	2453	0.362005707297187
"ENSG00000198104"	"OR2T6"	4670	0.400856531049251
"ENSG00000198105"	"ZNF248"	7289	0.393743997804912
"ENSG00000198106"	"RP11-231C14.7"	4818	0.536529680365297
"ENSG00000198108"	"CHSY3"	3945	0.497845373891001
"ENSG00000198113"	"TOR4A"	4171	0.67537760728842
"ENSG00000198121"	"LPAR1"	4159	0.491945179129598
"ENSG00000198125"	"MB"	2136	0.551498127340824
"ENSG00000198128"	"OR2L3"	2929	0.371116421987026
"ENSG00000198130"	"HIBCH"	7284	0.437946183415706
"ENSG00000198131"	"ZNF544"	7216	0.497228381374723
"ENSG00000198133"	"TMEM229B"	6377	0.509487219695782
"ENSG00000198134"	"RP11-267J23.4"	327	0.535168195718654
"ENSG00000198142"	"SOWAHC"	4627	0.474389453209423
"ENSG00000198146"	"ZNF770"	5439	0.400625114910829
"ENSG00000198153"	"ZNF849P"	1566	0.362707535121328
"ENSG00000198155"	"ZNF876P"	2804	0.377318116975749
"ENSG00000198156"	"NPIPB6"	2135	0.456206088992974
"ENSG00000198157"	"HMGN5"	2389	0.377145249058183
"ENSG00000198160"	"MIER1"	8273	0.357427777106249
"ENSG00000198162"	"MAN1A2"	9667	0.37105617047688
"ENSG00000198168"	"SVIP"	5201	0.363968467602384
"ENSG00000198169"	"ZNF251"	5045	0.526858275520317
"ENSG00000198171"	"DDRGK1"	1832	0.618995633187773
"ENSG00000198173"	"FAM47C"	3270	0.570948012232416
"ENSG00000198176"	"TFDP1"	3744	0.504807692307692
"ENSG00000198182"	"ZNF607"	4703	0.450138209653413
"ENSG00000198185"	"ZNF334"	6865	0.414129643117261
"ENSG00000198189"	"HSD17B11"	2332	0.420668953687822
"ENSG00000198198"	"SZT2"	26354	0.542156788343325
"ENSG00000198203"	"SULT1C2"	8399	0.458149779735683
"ENSG00000198205"	"ZXDA"	4113	0.508631169462679
"ENSG00000198208"	"RPS6KL1"	7617	0.552185899960614
"ENSG00000198211"	"RP11-566K11.2"	2776	0.618515850144092
"ENSG00000198216"	"CACNA1E"	18271	0.492364949920639
"ENSG00000198217"	"OR51H2P"	3046	0.395272488509521
"ENSG00000198218"	"QRICH1"	5328	0.488363363363363
"ENSG00000198221"	"MLLT4-AS1"	4161	0.462869502523432
"ENSG00000198223"	"CSF2RA"	3830	0.501566579634465
"ENSG00000198225"	"FKBP1C"	1579	0.472450918302723
"ENSG00000198231"	"DDX42"	8521	0.441966905292806
"ENSG00000198237"	"RP11-98J23.2"	633	0.511848341232227
"ENSG00000198242"	"RPL23A"	2232	0.504928315412186
"ENSG00000198246"	"SLC29A3"	5438	0.53641044501655
"ENSG00000198252"	"STYX"	4983	0.364238410596026
"ENSG00000198258"	"UBL5"	1931	0.508544795442776
"ENSG00000198265"	"HELZ"	15680	0.409438775510204
"ENSG00000198270"	"TMEM116"	7989	0.426211040180248
"ENSG00000198276"	"UCKL1"	3185	0.614128728414443
"ENSG00000198286"	"CARD11"	4707	0.50520501380922
"ENSG00000198298"	"ZNF485"	2386	0.446353730092205
"ENSG00000198300"	"PEG3"	9769	0.517555532807862
"ENSG00000198301"	"SDAD1"	3491	0.437124033228301
"ENSG00000198315"	"ZKSCAN8"	7580	0.409234828496042
"ENSG00000198324"	"FAM109A"	3361	0.568580779529902
"ENSG00000198326"	"TMEM239"	3892	0.524409044193217
"ENSG00000198331"	"HYLS1"	2999	0.524508169389797
"ENSG00000198342"	"ZNF442"	6596	0.510157671315949
"ENSG00000198346"	"ZNF813"	6246	0.405699647774576
"ENSG00000198353"	"HOXC4"	2767	0.514275388507409
"ENSG00000198354"	"DCAF12L2"	2791	0.560014331780724
"ENSG00000198355"	"PIM3"	2198	0.664240218380346
"ENSG00000198356"	"ASNA1"	1652	0.564769975786925
"ENSG00000198358"	"RP11-544M22.1"	2136	0.512640449438202
"ENSG00000198363"	"ASPH"	20047	0.406444854591709
"ENSG00000198369"	"SPRED2"	5505	0.526430517711172
"ENSG00000198373"	"WWP2"	9015	0.536106489184692
"ENSG00000198380"	"GFPT1"	8866	0.421497856981728
"ENSG00000198382"	"UVRAG"	7346	0.459297576912606
"ENSG00000198393"	"ZNF26"	20862	0.417074106030103
"ENSG00000198398"	"TMEM207"	1448	0.357044198895028
"ENSG00000198399"	"ITSN2"	12022	0.414157378140077
"ENSG00000198400"	"NTRK1"	4356	0.61524334251607
"ENSG00000198406"	"BZW1L1"	826	0.401937046004843
"ENSG00000198408"	"MGEA5"	7247	0.449565337380985
"ENSG00000198414"	"RP5-1158H2.3"	2331	0.483054483054483
"ENSG00000198416"	"CTD-2173L22.4"	3897	0.354118552732871
"ENSG00000198417"	"MT1F"	1852	0.5707343412527
"ENSG00000198420"	"TCAF1"	6310	0.396671949286846
"ENSG00000198429"	"ZNF69"	3362	0.44913741820345
"ENSG00000198431"	"TXNRD1"	6710	0.463338301043219
"ENSG00000198435"	"NRARP"	2641	0.592199924271109
"ENSG00000198440"	"ZNF583"	8060	0.385359801488834
"ENSG00000198445"	"CCT8L2"	2060	0.551941747572816
"ENSG00000198452"	"OR14L1P"	3009	0.361914257228315
"ENSG00000198453"	"ZNF568"	9437	0.414644484475999
"ENSG00000198455"	"ZXDB"	5894	0.46097726501527
"ENSG00000198464"	"ZNF480"	4844	0.379232039636664
"ENSG00000198466"	"ZNF587"	7353	0.454100367197062
"ENSG00000198467"	"TPM2"	3183	0.562676720075401
"ENSG00000198468"	"FLVCR1-AS1"	4270	0.465339578454333
"ENSG00000198478"	"SH3BGRL2"	4603	0.388659569845753
"ENSG00000198482"	"ZNF808"	5008	0.422723642172524
"ENSG00000198483"	"ANKRD35"	3363	0.487659827534939
"ENSG00000198488"	"B3GNT6"	2626	0.629474485910129
"ENSG00000198491"	"RP11-208N14.4"	2674	0.468212415856395
"ENSG00000198492"	"YTHDF2"	3729	0.503352105122017
"ENSG00000198496"	"NBR2"	3048	0.491797900262467
"ENSG00000198498"	"TMA16"	3406	0.374633000587199
"ENSG00000198502"	"HLA-DRB5"	1250	0.4392
"ENSG00000198513"	"ATL1"	4360	0.447247706422018
"ENSG00000198515"	"CNGA1"	3581	0.445127059480592
"ENSG00000198517"	"MAFK"	4470	0.643847874720358
"ENSG00000198520"	"C1orf228"	3290	0.575075987841945
"ENSG00000198521"	"ZNF43"	8649	0.448375534743901
"ENSG00000198522"	"GPN1"	3749	0.453720992264604
"ENSG00000198523"	"PLN"	2989	0.317497490799599
"ENSG00000198526"	"AC093113.1"	1805	0.462603878116344
"ENSG00000198535"	"C2CD4A"	3445	0.528882438316401
"ENSG00000198538"	"ZNF28"	5975	0.474142259414226
"ENSG00000198542"	"ITGBL1"	6176	0.40365932642487
"ENSG00000198546"	"ZNF511"	2289	0.569244211446046
"ENSG00000198547"	"C20orf203"	5103	0.478737997256516
"ENSG00000198551"	"ZNF627"	3811	0.453161899763842
"ENSG00000198553"	"KCNRG"	1625	0.422769230769231
"ENSG00000198554"	"WDHD1"	6386	0.411212026307548
"ENSG00000198556"	"ZNF789"	6645	0.45823927765237
"ENSG00000198561"	"CTNND1"	8798	0.451579904523755
"ENSG00000198563"	"DDX39B"	7007	0.465819894391323
"ENSG00000198569"	"SLC34A3"	2303	0.658706035605732
"ENSG00000198570"	"RD3"	4266	0.523909985935302
"ENSG00000198574"	"SH2D1B"	2795	0.425044722719141
"ENSG00000198576"	"ARC"	2993	0.668559973270966
"ENSG00000198585"	"NUDT16"	7029	0.483852610613174
"ENSG00000198586"	"TLK1"	9405	0.396597554492291
"ENSG00000198589"	"LRBA"	16757	0.378229993435579
"ENSG00000198590"	"AC136290.1"	8964	0.436746987951807
"ENSG00000198597"	"ZNF536"	8659	0.502136505370135
"ENSG00000198598"	"MMP17"	4003	0.662253310017487
"ENSG00000198601"	"OR2M2"	1229	0.435313262815297
"ENSG00000198604"	"BAZ1A"	7698	0.441153546375682
"ENSG00000198612"	"COPS8"	4181	0.373355656541497
"ENSG00000198618"	"PPIAL3"	498	0.48995983935743
"ENSG00000198624"	"CCDC69"	4941	0.504553734061931
"ENSG00000198625"	"MDM4"	11008	0.419603924418605
"ENSG00000198626"	"RYR2"	17855	0.457126855222627
"ENSG00000198633"	"ZNF534"	3279	0.435803598658127
"ENSG00000198642"	"KLHL9"	5740	0.39390243902439
"ENSG00000198646"	"NCOA6"	11133	0.44812718943681
"ENSG00000198648"	"STK39"	3701	0.486084841934612
"ENSG00000198650"	"TAT"	5369	0.396721922145651
"ENSG00000198663"	"C6orf89"	7340	0.482970027247956
"ENSG00000198668"	"CALM1"	7833	0.460360015319801
"ENSG00000198670"	"LPA"	6419	0.404424365165914
"ENSG00000198673"	"FAM19A2"	9255	0.358508914100486
"ENSG00000198674"	"OR10G6"	999	0.505505505505506
"ENSG00000198677"	"TTC37"	10454	0.363975511765831
"ENSG00000198678"	"OR5BS1P"	936	0.511752136752137
"ENSG00000198680"	"TUSC1"	2052	0.524366471734893
"ENSG00000198681"	"MAGEA1"	1711	0.504383401519579
"ENSG00000198682"	"PAPSS2"	4083	0.463629684055841
"ENSG00000198685"	"C3orf27"	2697	0.541713014460512
"ENSG00000198689"	"SLC9A6"	7465	0.443268586738111
"ENSG00000198690"	"FAN1"	16814	0.452420601879386
"ENSG00000198691"	"ABCA4"	8547	0.45009945009945
"ENSG00000198692"	"EIF1AY"	4023	0.342530449913
"ENSG00000198695"	"MT-ND6"	525	0.426666666666667
"ENSG00000198700"	"IPO9"	11904	0.461609543010753
"ENSG00000198703"	"OR10R3P"	942	0.44692144373673
"ENSG00000198707"	"CEP290"	10442	0.335184830492243
"ENSG00000198711"	"SSBP3-AS1"	2624	0.497713414634146
"ENSG00000198712"	"MT-CO2"	684	0.461988304093567
"ENSG00000198715"	"GLMP"	3471	0.522327859406511
"ENSG00000198718"	"TOGARAM1"	10292	0.392052079284881
"ENSG00000198719"	"DLL1"	3819	0.444357161560618
"ENSG00000198720"	"ANKRD13B"	4307	0.663803111214302
"ENSG00000198721"	"ECI2"	4579	0.439834024896266
"ENSG00000198722"	"UNC13B"	17916	0.454454119223041
"ENSG00000198727"	"MT-CYB"	1141	0.462751971954426
"ENSG00000198728"	"LDB1"	2790	0.584229390681004
"ENSG00000198729"	"PPP1R14C"	2219	0.474087426768815
"ENSG00000198730"	"CTR9"	5770	0.414384748700173
"ENSG00000198732"	"SMOC1"	4369	0.539024948500801
"ENSG00000198734"	"F5"	9371	0.376480631736207
"ENSG00000198736"	"MSRB1"	2157	0.598980064904961
"ENSG00000198739"	"LRRTM3"	6341	0.37423119381801
"ENSG00000198740"	"ZNF652"	8810	0.453461975028377
"ENSG00000198742"	"SMURF1"	6276	0.480242192479286
"ENSG00000198743"	"SLC5A3"	11566	0.383105654504582
"ENSG00000198744"	"RP5-857K21.11"	547	0.482632541133455
"ENSG00000198746"	"GPATCH3"	2226	0.529200359389039
"ENSG00000198752"	"CDC42BPB"	8095	0.520691785052502
"ENSG00000198753"	"PLXNB3"	7007	0.651776794633937
"ENSG00000198754"	"OXCT2"	1826	0.633625410733844
"ENSG00000198755"	"RPL10A"	1508	0.603448275862069
"ENSG00000198756"	"COLGALT2"	7806	0.420445810914681
"ENSG00000198758"	"EPS8L3"	3477	0.526028185217141
"ENSG00000198759"	"EGFL6"	2611	0.464955955572578
"ENSG00000198763"	"MT-ND2"	1042	0.429942418426104
"ENSG00000198765"	"SYCP1"	4278	0.344787283777466
"ENSG00000198768"	"APCDD1L"	4210	0.56104513064133
"ENSG00000198771"	"RCSD1"	8165	0.476913655848132
"ENSG00000198774"	"RASSF9"	5515	0.314777878513146
"ENSG00000198780"	"FAM169A"	6875	0.420509090909091
"ENSG00000198783"	"ZNF830"	2238	0.426720285969616
"ENSG00000198785"	"GRIN3A"	8121	0.435906908016254
"ENSG00000198786"	"MT-ND5"	1812	0.449227373068433
"ENSG00000198787"	"OR4D12P"	911	0.495060373216246
"ENSG00000198788"	"MUC2"	12667	0.616010104997237
"ENSG00000198791"	"CNOT7"	10941	0.375651220180971
"ENSG00000198792"	"TMEM184B"	7056	0.538973922902494
"ENSG00000198793"	"MTOR"	12163	0.460412727123243
"ENSG00000198794"	"SCAMP5"	4862	0.587823940765117
"ENSG00000198795"	"ZNF521"	6225	0.418955823293173
"ENSG00000198796"	"ALPK2"	9565	0.430005227391532
"ENSG00000198797"	"BRINP2"	4492	0.546527159394479
"ENSG00000198798"	"MAGEB3"	2305	0.454229934924078
"ENSG00000198799"	"LRIG2"	12467	0.423678511269752
"ENSG00000198804"	"MT-CO1"	1542	0.462386511024643
"ENSG00000198805"	"PNP"	4139	0.46677941531771
"ENSG00000198807"	"PAX9"	6035	0.466942833471417
"ENSG00000198812"	"LRRC10"	2344	0.500853242320819
"ENSG00000198814"	"GK"	5359	0.388878522112334
"ENSG00000198815"	"FOXJ3"	6896	0.4457656612529
"ENSG00000198816"	"ZNF358"	2083	0.687469995199232
"ENSG00000198818"	"SFT2D1"	3089	0.487860148915507
"ENSG00000198821"	"CD247"	4034	0.466534457114527
"ENSG00000198822"	"GRM3"	4474	0.502011622708985
"ENSG00000198824"	"CHAMP1"	5615	0.420302760463045
"ENSG00000198825"	"INPP5F"	7479	0.446316352453537
"ENSG00000198826"	"ARHGAP11A"	6406	0.389790821105214
"ENSG00000198829"	"SUCNR1"	4181	0.344893566132504
"ENSG00000198830"	"HMGN2"	3189	0.436500470366886
"ENSG00000198832"	"RP3-412A9.11"	3187	0.495764041418262
"ENSG00000198833"	"UBE2J1"	4164	0.449087415946206
"ENSG00000198835"	"GJC2"	2165	0.684064665127021
"ENSG00000198836"	"OPA1"	9040	0.38462389380531
"ENSG00000198837"	"DENND4B"	7606	0.58125164343939
"ENSG00000198838"	"RYR3"	20370	0.48046146293569
"ENSG00000198839"	"ZNF277"	4745	0.390937829293994
"ENSG00000198840"	"MT-ND3"	346	0.401734104046243
"ENSG00000198841"	"KTI12"	1708	0.55327868852459
"ENSG00000198842"	"DUSP27"	4274	0.559897051941975
"ENSG00000198843"	"SELT"	4135	0.374365175332527
"ENSG00000198844"	"ARHGEF15"	5292	0.581254724111867
"ENSG00000198846"	"TOX"	4076	0.445289499509323
"ENSG00000198848"	"CES1"	2937	0.513789581205311
"ENSG00000198851"	"CD3E"	2844	0.487693389592124
"ENSG00000198853"	"RUSC2"	5698	0.606528606528607
"ENSG00000198854"	"C1orf68"	949	0.550052687038988
"ENSG00000198855"	"FICD"	4175	0.508502994011976
"ENSG00000198856"	"OSTC"	1616	0.405321782178218
"ENSG00000198858"	"R3HDM4"	2957	0.636455867433209
"ENSG00000198860"	"TSEN15"	10197	0.406394037461999
"ENSG00000198862"	"LTN1"	8876	0.388350608382154
"ENSG00000198863"	"RUNDC1"	4757	0.521336977086399
"ENSG00000198865"	"CCDC152"	3493	0.360148869166905
"ENSG00000198870"	"STKLD1"	4409	0.547289634837832
