"gene_id"	"gene_symbol"	"length"	"gc"
"ENSMUSG00000044037"	"Als2cl"	5883	0.575046744858066
"ENSMUSG00000044041"	"Krt13"	1821	0.518945634266886
"ENSMUSG00000044042"	"Fmn1"	16077	0.457485849350003
"ENSMUSG00000044043"	"Pcdhb14"	8695	0.39102932719954
"ENSMUSG00000044052"	"Ccr10"	1726	0.56720741599073
"ENSMUSG00000044055"	"Otos"	3082	0.530175210902012
"ENSMUSG00000044056"	"Efcab9"	1043	0.456375838926175
"ENSMUSG00000044066"	"Cep68"	5865	0.471270247229327
"ENSMUSG00000044068"	"Zrsr1"	4492	0.461709706144256
"ENSMUSG00000044071"	"Fam19a2"	4690	0.469936034115139
"ENSMUSG00000044072"	"Eml6"	9279	0.427847828429788
"ENSMUSG00000044080"	"S100a1"	694	0.556195965417867
"ENSMUSG00000044081"	"Zfp85os"	4354	0.441892512632062
"ENSMUSG00000044083"	"Efcab8"	5693	0.527314245564729
"ENSMUSG00000044092"	"RP23-276B20.1"	3180	0.565408805031447
"ENSMUSG00000044098"	"Rsbn1"	6861	0.414225331584317
"ENSMUSG00000044117"	"RP23-231E23.4"	2395	0.476409185803758
"ENSMUSG00000044122"	"Proca1"	2088	0.517241379310345
"ENSMUSG00000044134"	"Fam109a"	2412	0.62106135986733
"ENSMUSG00000044139"	"Prss53"	2134	0.517806935332708
"ENSMUSG00000044141"	"AC099930.3"	851	0.512338425381904
"ENSMUSG00000044145"	"RP23-206D14.1"	3550	0.372112676056338
"ENSMUSG00000044147"	"Arf6"	1534	0.600391134289439
"ENSMUSG00000044148"	"RP24-392J24.4"	2699	0.48573545757688
"ENSMUSG00000044149"	"Nkrf"	3268	0.429008567931457
"ENSMUSG00000044150"	"RP23-39I7.3"	4869	0.409529677551859
"ENSMUSG00000044155"	"Lsm8"	4199	0.395094070016671
"ENSMUSG00000044156"	"Hepacam2"	5874	0.387299965951651
"ENSMUSG00000044162"	"Tnip3"	10916	0.390252839868084
"ENSMUSG00000044164"	"Rnf182"	3609	0.485730119146578
"ENSMUSG00000044165"	"Bcl2l15"	2714	0.428518791451732
"ENSMUSG00000044167"	"Foxo1"	8665	0.485170225043278
"ENSMUSG00000044176"	"Spink10"	8273	0.411338087755349
"ENSMUSG00000044177"	"Wfikkn2"	3827	0.529396394042331
"ENSMUSG00000044197"	"Gpr146"	6786	0.541261420571765
"ENSMUSG00000044201"	"Cdc25c"	4919	0.444805854848546
"ENSMUSG00000044211"	"RP24-124B23.7"	537	0.493482309124767
"ENSMUSG00000044217"	"Aqp5"	2599	0.614851866102347
"ENSMUSG00000044221"	"Grsf1"	3036	0.487812911725955
"ENSMUSG00000044224"	"Dnajc21"	4777	0.440862465982834
"ENSMUSG00000044229"	"Nxpe4"	5911	0.434613432583319
"ENSMUSG00000044231"	"Nhlrc1"	2294	0.536181342632956
"ENSMUSG00000044244"	"Il20rb"	4206	0.441987636709463
"ENSMUSG00000044250"	"Pced1b"	2197	0.541192535275375
"ENSMUSG00000044252"	"Osbpl1a"	7787	0.446128162321818
"ENSMUSG00000044268"	"RP23-58L22.4"	1137	0.45646437994723
"ENSMUSG00000044276"	"AC118022.3"	1214	0.540362438220758
"ENSMUSG00000044285"	"RP24-68H1.1"	973	0.522096608427544
"ENSMUSG00000044287"	"Nrn1l"	617	0.59967585089141
"ENSMUSG00000044306"	"AC123650.4"	1563	0.516314779270633
"ENSMUSG00000044308"	"Ubr3"	9719	0.42442638131495
"ENSMUSG00000044313"	"Mab21l3"	3610	0.447368421052632
"ENSMUSG00000044320"	"RP23-221O14.1"	2788	0.519368723098996
"ENSMUSG00000044328"	"Trp53i13"	2157	0.593416782568382
"ENSMUSG00000044330"	"RP23-329L9.1"	288	0.482638888888889
"ENSMUSG00000044337"	"Ackr3"	3348	0.492532855436081
"ENSMUSG00000044338"	"Aplnr"	3699	0.506893755068938
"ENSMUSG00000044339"	"Alkbh2"	1115	0.55695067264574
"ENSMUSG00000044340"	"Phlpp1"	6752	0.54220971563981
"ENSMUSG00000044345"	"Marveld1"	4304	0.552509293680297
"ENSMUSG00000044348"	"Slc25a53"	7963	0.414416677131734
"ENSMUSG00000044350"	"Lacc1"	3644	0.447310647639956
"ENSMUSG00000044362"	"Ccdc89"	2093	0.447204968944099
"ENSMUSG00000044364"	"Tmem74b"	1959	0.594691168963757
"ENSMUSG00000044367"	"Slc16a13"	2601	0.549404075355632
"ENSMUSG00000044375"	"BC027072"	5015	0.507477567298106
"ENSMUSG00000044377"	"RP23-451D4.2"	420	0.388095238095238
"ENSMUSG00000044387"	"AC121973.1"	414	0.620772946859903
"ENSMUSG00000044390"	"Tigd3"	2160	0.576388888888889
"ENSMUSG00000044408"	"Sptssa"	1518	0.470355731225296
"ENSMUSG00000044424"	"Gm9493"	571	0.48861646234676
"ENSMUSG00000044433"	"Camsap3"	6119	0.579016179114234
"ENSMUSG00000044434"	"RP24-457B22.1"	447	0.597315436241611
"ENSMUSG00000044442"	"N6amt1"	6135	0.469274653626732
"ENSMUSG00000044447"	"Dock5"	12169	0.458870901470951
"ENSMUSG00000044452"	"Zfp507"	8231	0.444903413922974
"ENSMUSG00000044456"	"Rin3"	6835	0.54659839063643
"ENSMUSG00000044465"	"Fam160a2"	11834	0.423609937468312
"ENSMUSG00000044468"	"Fam46c"	6097	0.474003608331967
"ENSMUSG00000044469"	"Tnfaip8l1"	6256	0.523657289002557
"ENSMUSG00000044471"	"Lncpint"	7378	0.479940363242071
"ENSMUSG00000044475"	"Ascc1"	2193	0.502051983584131
"ENSMUSG00000044477"	"Zfand3"	4392	0.573542805100182
"ENSMUSG00000044496"	"RP23-406N5.7"	2731	0.614426949835225
"ENSMUSG00000044501"	"Zfp758"	2974	0.353732347007397
"ENSMUSG00000044502"	"Bod1"	1644	0.554744525547445
"ENSMUSG00000044505"	"Lingo4"	3645	0.547873799725652
"ENSMUSG00000044522"	"RP23-30A13.1"	2687	0.449572013397841
"ENSMUSG00000044533"	"Rps2"	1830	0.559016393442623
"ENSMUSG00000044548"	"Dact1"	3761	0.533634671629886
"ENSMUSG00000044551"	"RP23-359F5.1"	2588	0.5370942812983
"ENSMUSG00000044562"	"Rasip1"	3202	0.636164896939413
"ENSMUSG00000044566"	"Cage1"	4523	0.415432235242096
"ENSMUSG00000044573"	"Acp1"	3634	0.447440836543753
"ENSMUSG00000044576"	"Gareml"	3865	0.619663648124192
"ENSMUSG00000044583"	"Tlr7"	4082	0.40249877511024
"ENSMUSG00000044595"	"Dnd1"	2412	0.53150912106136
"ENSMUSG00000044600"	"Smim7"	3266	0.498162890385793
"ENSMUSG00000044609"	"RP23-201O19.1"	789	0.472750316856781
"ENSMUSG00000044617"	"Zbtb39"	5960	0.516778523489933
"ENSMUSG00000044626"	"Liph"	4402	0.43139482053612
"ENSMUSG00000044627"	"Swi5"	5551	0.471446586200685
"ENSMUSG00000044628"	"Rnf208"	1334	0.605697151424288
"ENSMUSG00000044629"	"Cnrip1"	4003	0.465650761928554
"ENSMUSG00000044636"	"Csrnp2"	4375	0.501028571428571
"ENSMUSG00000044641"	"Pard6b"	3399	0.537805236834363
"ENSMUSG00000044645"	"Gm7334"	756	0.464285714285714
"ENSMUSG00000044646"	"Zbtb7c"	4732	0.571428571428571
"ENSMUSG00000044667"	"Plppr4"	7144	0.414753639417693
"ENSMUSG00000044674"	"Fzd1"	4197	0.55658803907553
"ENSMUSG00000044689"	"RP23-374K2.2"	1432	0.458798882681564
"ENSMUSG00000044694"	"RP24-173L14.2"	4934	0.455411430887718
"ENSMUSG00000044700"	"Tmem201"	8944	0.56283542039356
"ENSMUSG00000044702"	"Palb2"	7342	0.449332606919096
"ENSMUSG00000044709"	"Gemin7"	1782	0.538159371492705
"ENSMUSG00000044712"	"Slc38a6"	7783	0.453681099832969
"ENSMUSG00000044715"	"Gskip"	4309	0.497563239730796
"ENSMUSG00000044716"	"Dok7"	4275	0.591578947368421
"ENSMUSG00000044719"	"AC115631.4"	3487	0.467163751075423
"ENSMUSG00000044724"	"Gpr152"	3936	0.554115853658537
"ENSMUSG00000044730"	"9930104L06Rik"	5592	0.493562231759657
"ENSMUSG00000044734"	"Serpinb1a"	2303	0.43334780720799
"ENSMUSG00000044749"	"Abca6"	5398	0.38569840681734
"ENSMUSG00000044751"	"RP23-173F16.2"	695	0.451798561151079
"ENSMUSG00000044757"	"RP24-496O18.2"	1248	0.50400641025641
"ENSMUSG00000044763"	"Trmt10c"	3002	0.449367088607595
"ENSMUSG00000044768"	"AC099860.1"	41324	0.429048494821411
"ENSMUSG00000044770"	"Scml4"	7725	0.490226537216828
"ENSMUSG00000044783"	"Hjurp"	8331	0.484335613971912
"ENSMUSG00000044786"	"Zfp36"	3470	0.551296829971182
"ENSMUSG00000044788"	"Fads6"	6653	0.516158124154517
"ENSMUSG00000044791"	"Setd2"	10754	0.435465873163474
"ENSMUSG00000044792"	"Isca1"	10680	0.483895131086142
"ENSMUSG00000044795"	"Cyb5d1"	1605	0.457943925233645
"ENSMUSG00000044807"	"Zfp354c"	5596	0.449785561115082
"ENSMUSG00000044813"	"Shb"	3199	0.484213816817756
"ENSMUSG00000044820"	"RP23-275J22.3"	769	0.546163849154746
"ENSMUSG00000044827"	"Tlr1"	3346	0.431560071727436
"ENSMUSG00000044847"	"Lsm11"	6453	0.494498682783202
"ENSMUSG00000044854"	"RP23-326A12.1"	1272	0.628930817610063
"ENSMUSG00000044857"	"Lemd2"	4874	0.578580221583915
"ENSMUSG00000044860"	"RP24-225E14.3"	1537	0.465191932335719
"ENSMUSG00000044864"	"Ankrd50"	8490	0.434864546525324
"ENSMUSG00000044876"	"Zfp444"	5959	0.520892767242826
"ENSMUSG00000044881"	"Coa4"	2627	0.467072706509326
"ENSMUSG00000044894"	"Uqcrq"	1831	0.491534680502458
"ENSMUSG00000044906"	"RP24-276H6.1"	5967	0.409083291436233
"ENSMUSG00000044912"	"Syt16"	9144	0.457239720034996
"ENSMUSG00000044916"	"RP23-316M14.6"	1348	0.549703264094956
"ENSMUSG00000044927"	"H1fx"	1217	0.713229252259655
"ENSMUSG00000044934"	"Zfp367"	5514	0.445230322814654
"ENSMUSG00000044937"	"Ttc41"	5339	0.474058812511706
"ENSMUSG00000044948"	"Cfap43"	7059	0.47428814279643
"ENSMUSG00000044949"	"Ubtd2"	1012	0.543478260869565
"ENSMUSG00000044950"	"Pwwp2a"	5508	0.467138707334786
"ENSMUSG00000044951"	"Mylk4"	7696	0.413591476091476
"ENSMUSG00000044952"	"Kctd21"	2966	0.513149022252192
"ENSMUSG00000044966"	"Fbxo48"	2247	0.412550066755674
"ENSMUSG00000044968"	"Napepld"	3956	0.399646107178969
"ENSMUSG00000044976"	"Wdr72"	7486	0.435613144536468
"ENSMUSG00000044982"	"Sft2d3"	2727	0.499083241657499
"ENSMUSG00000044986"	"Tst"	3163	0.534935188112551
"ENSMUSG00000044991"	"RP23-391A14.5"	2117	0.490788852149268
"ENSMUSG00000045005"	"Fzd5"	6915	0.533911785972524
"ENSMUSG00000045007"	"Tubg2"	1754	0.572976054732041
"ENSMUSG00000045008"	"9030612E09Rik"	1864	0.520386266094421
"ENSMUSG00000045009"	"Prrt3"	4588	0.518526591107236
"ENSMUSG00000045027"	"Prss22"	1324	0.533987915407855
"ENSMUSG00000045031"	"Cetn4"	4032	0.445684523809524
"ENSMUSG00000045036"	"Tmem232"	3134	0.428206764518188
"ENSMUSG00000045038"	"Prkce"	7261	0.49676353119405
"ENSMUSG00000045039"	"Megf8"	10159	0.612560291367261
"ENSMUSG00000045045"	"Lrfn4"	3366	0.650029708853238
"ENSMUSG00000045048"	"RP24-105O7.1"	693	0.424242424242424
"ENSMUSG00000045055"	"RP23-438J1.5"	880	0.559090909090909
"ENSMUSG00000045062"	"Pcdhb7"	3501	0.471008283347615
"ENSMUSG00000045064"	"Zc2hc1c"	4482	0.5
"ENSMUSG00000045071"	"RP23-354A20.1"	12734	0.469294801319303
"ENSMUSG00000045075"	"RP23-17C2.4"	2250	0.524444444444444
"ENSMUSG00000045078"	"Rnf216"	7182	0.465329991645781
"ENSMUSG00000045092"	"S1pr1"	3046	0.465528562048588
"ENSMUSG00000045094"	"Arhgef37"	5870	0.481942078364566
"ENSMUSG00000045095"	"Magi1"	10579	0.461669344928632
"ENSMUSG00000045098"	"Suv420h1"	14752	0.446176789587853
"ENSMUSG00000045100"	"Slc25a26"	4807	0.488870397337217
"ENSMUSG00000045102"	"Poln"	5423	0.406785911856906
"ENSMUSG00000045104"	"Gm5514"	1002	0.527944111776447
"ENSMUSG00000045106"	"Ccdc73"	4351	0.3969202482188
"ENSMUSG00000045107"	"Saysd1"	2511	0.483074472321784
"ENSMUSG00000045114"	"Prrt2"	3159	0.558404558404558
"ENSMUSG00000045128"	"Rpl18a"	1739	0.562967222541691
"ENSMUSG00000045136"	"Tubb2b"	2294	0.512205754141238
"ENSMUSG00000045140"	"Pigw"	2733	0.490669593852909
"ENSMUSG00000045160"	"Bola3"	3211	0.527561507318592
"ENSMUSG00000045165"	"RP24-548A15.1"	1932	0.541925465838509
"ENSMUSG00000045176"	"Borcs6"	1862	0.631041890440387
"ENSMUSG00000045193"	"Cirbp"	2604	0.567204301075269
"ENSMUSG00000045205"	"Dpy19l4"	8101	0.418343414393285
"ENSMUSG00000045210"	"Vcpip1"	9749	0.376346291927377
"ENSMUSG00000045211"	"Nudt18"	4440	0.533108108108108
"ENSMUSG00000045216"	"Hs6st1"	5542	0.548177553229881
"ENSMUSG00000045231"	"RP24-69M4.4"	4145	0.4854041013269
"ENSMUSG00000045237"	"RP23-403O11.1"	1094	0.488117001828154
"ENSMUSG00000045248"	"Med26"	2997	0.494828161494828
"ENSMUSG00000045251"	"Zfp688"	2734	0.518288222384784
"ENSMUSG00000045252"	"Zfp574"	4870	0.586447638603696
"ENSMUSG00000045257"	"Morn2"	656	0.516768292682927
"ENSMUSG00000045268"	"Zfp691"	2399	0.525218841183827
"ENSMUSG00000045273"	"Cenph"	1784	0.485986547085202
"ENSMUSG00000045275"	"Lca5l"	6583	0.471973264469087
"ENSMUSG00000045282"	"Tmem86b"	1917	0.512780386019823
"ENSMUSG00000045287"	"Rtn4rl1"	3525	0.569078014184397
"ENSMUSG00000045288"	"Ush1g"	3306	0.598003629764065
"ENSMUSG00000045294"	"Insig1"	3093	0.471063692208212
"ENSMUSG00000045302"	"Preb"	7209	0.493549729504786
"ENSMUSG00000045312"	"Lhfpl2"	8415	0.487106357694593
"ENSMUSG00000045316"	"Fahd1"	1473	0.5010183299389
"ENSMUSG00000045319"	"Proser2"	9563	0.48614451531946
"ENSMUSG00000045326"	"Fndc7"	6693	0.429254444942477
"ENSMUSG00000045327"	"AC122037.7"	3228	0.434324659231722
"ENSMUSG00000045328"	"Cenpe"	8620	0.433642691415313
"ENSMUSG00000045333"	"Zfp423"	5608	0.508915834522111
"ENSMUSG00000045339"	"RP23-234E8.3"	939	0.439829605963791
"ENSMUSG00000045345"	"RP23-372N19.3"	2316	0.471502590673575
"ENSMUSG00000045348"	"Nyap1"	5244	0.585430968726163
"ENSMUSG00000045349"	"Sh2d5"	3740	0.567379679144385
"ENSMUSG00000045350"	"RP23-32P19.1"	9630	0.526168224299066
"ENSMUSG00000045362"	"Tnfrsf26"	3218	0.451522684897452
"ENSMUSG00000045364"	"Ifne"	664	0.510542168674699
"ENSMUSG00000045374"	"Wdr81"	7038	0.544614947428247
"ENSMUSG00000045377"	"Tmem88"	1582	0.559418457648546
"ENSMUSG00000045382"	"Cxcr4"	1808	0.528761061946903
"ENSMUSG00000045392"	"Olfr1033"	4261	0.338418211687397
"ENSMUSG00000045409"	"Trim39"	7223	0.497161844109096
"ENSMUSG00000045410"	"Akr1e1"	3640	0.422527472527473
"ENSMUSG00000045411"	"AC152939.2"	5233	0.505446206764762
"ENSMUSG00000045414"	"RP23-253N17.1"	3950	0.479746835443038
"ENSMUSG00000045427"	"Hnrnph2"	4369	0.404669260700389
"ENSMUSG00000045435"	"Tmem60"	3176	0.448362720403023
"ENSMUSG00000045438"	"Cox19"	3747	0.534294101948225
"ENSMUSG00000045441"	"Gprin3"	8339	0.413958508214414
"ENSMUSG00000045455"	"RP24-512D20.3"	613	0.497553017944535
"ENSMUSG00000045464"	"RP23-16O15.2"	2040	0.514705882352941
"ENSMUSG00000045466"	"Zfp956"	2968	0.536051212938005
"ENSMUSG00000045467"	"Ttll13"	4321	0.526035639898172
"ENSMUSG00000045482"	"Trrap"	20859	0.519919459226233
"ENSMUSG00000045498"	"Pcdhb3"	3787	0.452865064695009
"ENSMUSG00000045502"	"Hcar2"	1930	0.507772020725389
"ENSMUSG00000045503"	"Sys1"	4958	0.50484066155708
"ENSMUSG00000045506"	"A930002H24Rik"	492	0.660569105691057
"ENSMUSG00000045519"	"Zfp560"	5096	0.39030612244898
"ENSMUSG00000045538"	"Ddx28"	2262	0.555702917771883
"ENSMUSG00000045545"	"Krt14"	1758	0.52844141069397
"ENSMUSG00000045555"	"Mettl24"	1529	0.5729234793983
"ENSMUSG00000045573"	"Penk"	1634	0.550183598531212
"ENSMUSG00000045576"	"St7l"	11136	0.422054597701149
"ENSMUSG00000045594"	"Glb1"	3008	0.515957446808511
"ENSMUSG00000045598"	"Zfp553"	3976	0.567907444668008
"ENSMUSG00000045620"	"Odf3l1"	1306	0.501531393568147
"ENSMUSG00000045624"	"Esf1"	4471	0.400357861775889
"ENSMUSG00000045625"	"Pigz"	2541	0.566312475403384
"ENSMUSG00000045629"	"Sh3tc2"	5795	0.517169974115617
"ENSMUSG00000045636"	"Mtus1"	10078	0.442647350664814
"ENSMUSG00000045639"	"Zfp629"	6723	0.569091179532947
"ENSMUSG00000045657"	"Pcdhb10"	2851	0.484391441599439
"ENSMUSG00000045658"	"Pid1"	8172	0.434899657366618
"ENSMUSG00000045659"	"Plekha7"	12933	0.500502590272945
"ENSMUSG00000045662"	"Henmt1"	2476	0.496768982229402
"ENSMUSG00000045664"	"Cdc42ep2"	3411	0.524479624743477
"ENSMUSG00000045665"	"Mfsd5"	1754	0.587229190421893
"ENSMUSG00000045667"	"Smtnl2"	3815	0.548623853211009
"ENSMUSG00000045671"	"Spred2"	4619	0.508768131630223
"ENSMUSG00000045672"	"Col27a1"	13022	0.573030256489019
"ENSMUSG00000045679"	"Pqlc3"	5408	0.498335798816568
"ENSMUSG00000045689"	"Pcdhb4"	3718	0.465841850457235
"ENSMUSG00000045690"	"Wdr89"	3192	0.444548872180451
"ENSMUSG00000045691"	"Thtpa"	2830	0.533922261484099
"ENSMUSG00000045709"	"Smkr-ps"	1685	0.49673590504451
"ENSMUSG00000045730"	"Adrb2"	2144	0.489738805970149
"ENSMUSG00000045744"	"Bricd5"	997	0.573721163490471
"ENSMUSG00000045751"	"Mms22l"	6382	0.430899404575368
"ENSMUSG00000045752"	"Tssc4"	1845	0.591327913279133
"ENSMUSG00000045757"	"Zfp764"	2508	0.542663476874003
"ENSMUSG00000045761"	"Fam179a"	5624	0.55174253200569
"ENSMUSG00000045763"	"Basp1"	2009	0.566450970632155
"ENSMUSG00000045767"	"RP23-216P14.8"	4652	0.418099742046432
"ENSMUSG00000045777"	"Ifitm10"	4789	0.53831697640426
"ENSMUSG00000045780"	"Olfr624"	5731	0.388937358227185
"ENSMUSG00000045795"	"Whamm"	3176	0.560768261964736
"ENSMUSG00000045799"	"RP23-239P22.2"	336	0.532738095238095
"ENSMUSG00000045813"	"RP23-238L7.1"	3015	0.374461028192371
"ENSMUSG00000045817"	"Zfp36l2"	3530	0.586402266288952
"ENSMUSG00000045822"	"Zswim3"	2708	0.517725258493353
"ENSMUSG00000045826"	"Ptprcap"	1611	0.57169459962756
"ENSMUSG00000045827"	"Serpinb9"	3494	0.422438465941614
"ENSMUSG00000045838"	"RP23-172B16.4"	4779	0.552207574806445
"ENSMUSG00000045842"	"Tgif2-ps2"	969	0.589267285861713
"ENSMUSG00000045854"	"Lyrm2"	1140	0.519298245614035
"ENSMUSG00000045867"	"Cradd"	4759	0.466064299222526
"ENSMUSG00000045868"	"Gvin1"	9005	0.39000555247085
"ENSMUSG00000045876"	"Pcdhb8"	3484	0.471297359357061
"ENSMUSG00000045886"	"RP24-202B3.2"	563	0.532859680284192
"ENSMUSG00000045896"	"Paip2b"	6335	0.421625887924231
"ENSMUSG00000045903"	"Npas4"	4136	0.562862669245648
"ENSMUSG00000045912"	"C2cd4c"	6754	0.578916197808706
"ENSMUSG00000045917"	"RP23-230C2.2"	3974	0.53749370910921
"ENSMUSG00000045929"	"RP24-79E24.1"	4460	0.486995515695067
"ENSMUSG00000045932"	"Ifit2"	3927	0.423733129615483
"ENSMUSG00000045934"	"Mtmr11"	3780	0.513756613756614
"ENSMUSG00000045942"	"RP23-9N7.2"	1224	0.485294117647059
"ENSMUSG00000045948"	"Mrps12"	1040	0.522115384615385
"ENSMUSG00000045954"	"Sdpr"	3055	0.443535188216039
"ENSMUSG00000045962"	"Wnk1"	22825	0.3947426067908
"ENSMUSG00000045968"	"Teddm2"	4905	0.474617737003058
"ENSMUSG00000045969"	"Ing1"	3412	0.570926143024619
"ENSMUSG00000045973"	"Slc25a51"	5510	0.465154264972777
"ENSMUSG00000045975"	"C2cd2"	7767	0.447276940903824
"ENSMUSG00000045980"	"Tmem104"	4610	0.578308026030369
"ENSMUSG00000045983"	"Eif4g1"	7301	0.546089576770305
"ENSMUSG00000045991"	"Onecut2"	16234	0.425957866206727
"ENSMUSG00000045996"	"Polr2k"	624	0.40224358974359
"ENSMUSG00000046010"	"Zfp830"	1591	0.48585795097423
"ENSMUSG00000046020"	"Pofut1"	9912	0.484866828087167
"ENSMUSG00000046027"	"Stard5"	5460	0.495421245421245
"ENSMUSG00000046031"	"Fam26f"	1094	0.50091407678245
"ENSMUSG00000046032"	"Snx12"	2953	0.446664409075516
"ENSMUSG00000046034"	"Otulin"	1693	0.543414057885411
"ENSMUSG00000046056"	"Sbsn"	3625	0.532689655172414
"ENSMUSG00000046057"	"AC138109.1"	333	0.492492492492492
"ENSMUSG00000046058"	"Eid2"	1392	0.59051724137931
"ENSMUSG00000046062"	"Ppp1r15b"	5594	0.488201644619235
"ENSMUSG00000046070"	"Igfals"	3167	0.590148405431007
"ENSMUSG00000046079"	"Lrrc8d"	12573	0.489382009067048
"ENSMUSG00000046096"	"RP23-17C12.7"	7773	0.412582014666152
"ENSMUSG00000046110"	"Serinc4"	4606	0.471993052540165
"ENSMUSG00000046111"	"Cep295"	16238	0.40134252986821
"ENSMUSG00000046138"	"RP24-408B13.1"	8134	0.41394148020654
"ENSMUSG00000046139"	"Patl1"	4290	0.472727272727273
"ENSMUSG00000046152"	"Fut10"	5007	0.474735370481326
"ENSMUSG00000046157"	"Tmem229b"	4732	0.531699070160609
"ENSMUSG00000046168"	"Kcnrg"	1825	0.445479452054795
"ENSMUSG00000046169"	"Adamts6"	7798	0.430751474737112
"ENSMUSG00000046179"	"E2f8"	5443	0.490905750505236
"ENSMUSG00000046185"	"Zfp84"	4113	0.462193046438123
"ENSMUSG00000046186"	"Cd109"	6900	0.440579710144928
"ENSMUSG00000046191"	"Pcdhb20"	3559	0.44703568418095
"ENSMUSG00000046192"	"Iqub"	3651	0.427554094768557
"ENSMUSG00000046196"	"Ttc39d"	2438	0.444626743232158
"ENSMUSG00000046201"	"Scaf8"	5891	0.473264301476829
"ENSMUSG00000046204"	"Pnma2"	5976	0.476070950468541
"ENSMUSG00000046215"	"Rprml"	1010	0.640594059405941
"ENSMUSG00000046223"	"Plaur"	2617	0.526557126480703
"ENSMUSG00000046229"	"Scand1"	803	0.667496886674969
"ENSMUSG00000046230"	"Vps13a"	17801	0.386719847199596
"ENSMUSG00000046269"	"Usp27x"	4277	0.496375964461071
"ENSMUSG00000046275"	"Tusc5"	3302	0.539370078740157
"ENSMUSG00000046295"	"Ankle1"	2558	0.562939796716184
"ENSMUSG00000046311"	"Zfp62"	6060	0.407590759075908
"ENSMUSG00000046312"	"RP23-100C7.2"	4701	0.516273133375877
"ENSMUSG00000046324"	"Ermp1"	9338	0.440137074319983
"ENSMUSG00000046329"	"Slc25a23"	5294	0.52304495655459
"ENSMUSG00000046330"	"Rpl37a"	1410	0.504255319148936
"ENSMUSG00000046334"	"RP23-228O9.3"	357	0.434173669467787
"ENSMUSG00000046337"	"Fam178b"	3190	0.505015673981191
"ENSMUSG00000046341"	"RP23-222K9.2"	450	0.535555555555556
"ENSMUSG00000046351"	"Zfp322a"	6263	0.402842088456011
"ENSMUSG00000046364"	"Rpl27a"	2774	0.491348233597693
"ENSMUSG00000046372"	"RP23-9C7.1"	2594	0.443330763299923
"ENSMUSG00000046378"	"Asphd1"	1672	0.544258373205742
"ENSMUSG00000046380"	"Jrk"	5853	0.537502135656928
"ENSMUSG00000046387"	"Pcdhb17"	4660	0.443562231759657
"ENSMUSG00000046402"	"Rbp1"	2652	0.523001508295626
"ENSMUSG00000046404"	"Yod1"	6128	0.391155352480418
"ENSMUSG00000046408"	"AC156028.2"	1957	0.586101175268268
"ENSMUSG00000046410"	"Kcnk6"	4151	0.511202119971091
"ENSMUSG00000046413"	"Irx3os"	3725	0.541744966442953
"ENSMUSG00000046417"	"Lrrc75a"	2089	0.558640497845859
"ENSMUSG00000046432"	"Ngfrap1"	973	0.540596094552929
"ENSMUSG00000046434"	"Hnrnpa1"	3153	0.441484300666032
"ENSMUSG00000046440"	"RP24-255F19.1"	967	0.461220268872802
"ENSMUSG00000046441"	"Cmtr2"	4115	0.473876063183475
"ENSMUSG00000046442"	"Ppm1e"	6702	0.45076096687556
"ENSMUSG00000046447"	"Camk2n1"	4444	0.537128712871287
"ENSMUSG00000046463"	"RP24-113L10.2"	4924	0.470146222583266
"ENSMUSG00000046470"	"Sox18"	1620	0.612962962962963
"ENSMUSG00000046487"	"Mospd4"	576	0.588541666666667
"ENSMUSG00000046516"	"Cox17"	5773	0.446388359605058
"ENSMUSG00000046519"	"Golph3l"	2841	0.436114044350581
"ENSMUSG00000046532"	"Ar"	10048	0.459195859872611
"ENSMUSG00000046541"	"Zfp526"	3380	0.574852071005917
"ENSMUSG00000046546"	"Fam43a"	3075	0.577235772357723
"ENSMUSG00000046550"	"Spin2c"	1377	0.469135802469136
"ENSMUSG00000046556"	"Zfp319"	7232	0.55641592920354
"ENSMUSG00000046561"	"Arsj"	3859	0.476548328582534
"ENSMUSG00000046562"	"Unc119b"	4603	0.531609819682816
"ENSMUSG00000046567"	"RP23-79J15.4"	6275	0.414661354581673
"ENSMUSG00000046572"	"Zfp518b"	6882	0.48256320836966
"ENSMUSG00000046573"	"Lyrm4"	2086	0.487535953978907
"ENSMUSG00000046574"	"Prr12"	7185	0.541684064022269
"ENSMUSG00000046580"	"RP24-406J12.2"	292	0.565068493150685
"ENSMUSG00000046585"	"Cfap58"	3500	0.493428571428571
"ENSMUSG00000046589"	"Lrrc8e"	4134	0.530478955007257
"ENSMUSG00000046591"	"Ticrr"	10007	0.481063255720995
"ENSMUSG00000046603"	"Tcaim"	4620	0.456493506493507
"ENSMUSG00000046605"	"B3gntl1"	3518	0.428368391131325
"ENSMUSG00000046618"	"Olfml2a"	5579	0.514608352751389
"ENSMUSG00000046623"	"Gjb4"	1446	0.475795297372061
"ENSMUSG00000046636"	"RP23-205H1.1"	801	0.484394506866417
"ENSMUSG00000046658"	"Zfp316"	7526	0.543449375498273
"ENSMUSG00000046667"	"Rbm12b1"	3122	0.437540038436899
"ENSMUSG00000046668"	"Cxxc5"	3008	0.576795212765957
"ENSMUSG00000046671"	"Mtfr1l"	5370	0.515642458100559
"ENSMUSG00000046675"	"Tmem251"	3367	0.433323433323433
"ENSMUSG00000046679"	"RP23-281H4.3"	4092	0.512707722385142
"ENSMUSG00000046687"	"RP23-402H19.3"	1240	0.539516129032258
